"日期","收市","開市","高","低","成交量","升跌（%）"
"2020-3-29","1,645.50","1,663.10","1,674.00","1,580.00","29.85K","-0.52%"
"2020-3-22","1,654.10","1,508.40","1,698.00","1,489.40","687.00K","11.16%"
"2020-3-15","1,488.10","1,564.80","1,576.00","1,453.00","331.45K","-2.07%"
"2020-3-8","1,519.50","1,694.50","1,707.80","1,507.00","362.85K","-9.34%"
"2020-3-1","1,676.10","1,598.40","1,696.50","1,581.20","185.35K","6.64%"
"2020-2-23","1,571.80","1,660.30","1,697.00","1,569.10","172.56K","-5.00%"
"2020-2-16","1,654.60","1,590.40","1,657.40","1,587.50","59.50K","3.94%"
"2020-2-9","1,591.90","1,581.60","1,593.60","1,570.50","57.20K","0.80%"
"2020-2-2","1,579.20","1,603.60","1,603.90","1,556.90","30.44K","-0.92%"
"2020-1-26","1,593.80","1,586.10","1,601.20","1,567.90","591.82K","0.99%"
"2020-1-19","1,578.20","1,564.20","1,581.60","1,552.10","338.76K","0.75%"
"2020-1-12","1,566.50","1,569.50","1,569.50","1,542.80","241.27K","0.01%"
"2020-1-5","1,566.40","1,572.20","1,619.60","1,547.40","233.32K","0.90%"
